imonth,extended,crit1,crit2,crit3,doubtterr,longitude,latitude,attacktype1,success,suicide,weaptype1,weapsubtype1,targtype1,targsubtype1,gname,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,property,ishostkid,hostkidoutcome,city,weaptype1_txt,targtype1_txt,attacktype1_txt
9,0,1,1,1,0,74.463715,34.288891,3,1,0,6,7,3,22,Separatists,-1,0,0,0,0,2,0,0,0,-1,Sopore,Explosives,Police,Bombing/Explosion
9,0,1,1,1,1,74.845108,33.709209,2,1,0,6,7,3,22,Lashkar-e-Taiba (LeT),2,0,0,4,1,1,0,1,0,-1,Gagran,Explosives,Police,Armed Assault
9,0,1,1,1,0,74.901505,33.874027,3,1,0,6,7,3,23,Hizbul Mujahideen (HM),-1,0,1,0,0,15,0,-1,0,-1,Pulwama,Explosives,Police,Bombing/Explosion
9,0,1,1,1,0,74.862843,33.716344,2,1,0,5,-1,14,77,Separatists,-1,0,0,1,0,0,0,0,0,-1,Shopian district,Firearms,Private Citizens & Property,Armed Assault
9,0,1,1,0,1,74.786728,34.042171,2,0,0,5,-1,4,29,Unknown,-1,0,0,0,0,0,0,0,0,-1,Hyderpora,Firearms,Military,Armed Assault
9,0,1,1,1,0,74.789902,34.08374,2,1,0,5,3,3,25,Hizbul Mujahideen (HM),2,0,1,1,0,1,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
9,0,1,1,1,0,74.920877,33.883072,2,1,0,5,-1,3,25,Unknown,-1,0,0,1,0,0,0,0,0,-1,Pulwama district,Firearms,Police,Armed Assault
9,0,1,1,1,0,75.522909,32.371698,4,1,0,5,-1,3,22,Al-Shuda Brigade,3,0,1,6,0,3,0,1,0,-1,Kathua,Firearms,Police,Hijacking
9,0,1,1,0,1,75.110752,32.553325,3,1,1,6,13,4,27,Al-Shuda Brigade,3,0,1,7,3,0,0,-1,0,-1,Samba,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,4,29,Al-Shuda Brigade,2,0,1,0,0,1,0,1,0,-1,Srinagar,Firearms,Military,Armed Assault
10,0,1,1,1,0,74.463715,34.288891,2,1,0,6,7,3,23,Unknown,-1,0,0,0,0,0,0,0,0,-1,Sopore,Explosives,Police,Armed Assault
10,0,1,1,1,0,75.114212,33.931011,8,1,0,9,21,3,25,Unknown,3,0,0,0,0,1,0,1,0,-1,Tral,Melee,Police,Unarmed Assault
10,0,1,1,1,0,74.94857,33.87962,2,0,0,5,2,3,22,Unknown,3,0,0,0,0,0,0,0,0,-1,Koil,Firearms,Police,Armed Assault
10,0,1,1,1,0,74.799533,34.138625,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Soura,Explosives,Police,Bombing/Explosion
10,0,1,1,0,1,74.281273,34.399281,2,1,0,5,-1,4,29,Unknown,-1,0,0,0,0,1,0,0,0,-1,Handwara,Firearms,Military,Armed Assault
10,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
11,0,1,1,1,0,74.263494,33.640562,3,1,0,6,7,17,94,Unknown,-1,0,0,0,0,0,0,0,0,-1,Surankot,Explosives,Terrorists/Non-State Militia,Bombing/Explosion
11,0,1,1,1,0,75.017736,33.917783,2,1,0,5,-1,3,23,Unknown,-1,0,0,2,0,0,0,0,0,-1,Awantipora,Firearms,Police,Armed Assault
11,0,1,1,1,0,75.157913,33.732216,2,1,0,5,3,3,25,Unknown,-1,0,0,0,0,1,0,1,0,-1,Anantnag,Firearms,Police,Armed Assault
11,0,1,1,0,1,74.286754,34.486891,2,1,0,6,11,4,29,Hizbul Mujahideen (HM),-1,0,1,0,0,1,0,1,0,-1,Drugmulla,Explosives,Military,Armed Assault
11,0,1,1,1,0,75.210425,32.511155,3,0,0,6,8,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Ghagwal,Explosives,Unknown,Bombing/Explosion
12,0,1,1,1,0,74.798309,33.946251,2,1,0,5,2,3,23,Al-Nasireen Group,-1,0,1,2,0,2,0,-1,0,-1,Chadoora,Firearms,Police,Armed Assault
12,0,1,1,1,0,75.708056,33.659444,2,1,0,5,3,3,25,Lashkar-e-Taiba (LeT),-1,0,0,1,0,1,0,1,0,-1,Nowgam,Firearms,Police,Armed Assault
1,0,1,1,0,1,75.02,33.92,2,1,0,5,2,4,29,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Awantipora,Firearms,Military,Armed Assault
1,0,1,1,1,0,74.463715,34.288891,2,1,0,5,-1,3,23,Separatists,-1,0,0,1,-1,3,-1,0,0,-1,Sopore,Firearms,Police,Armed Assault
1,0,1,1,1,0,74.372414,34.222732,3,0,0,6,-1,4,35,Unknown,-1,0,0,0,0,0,0,0,0,-1,Janbazpora,Explosives,Military,Bombing/Explosion
1,0,1,1,0,1,74.789902,34.08374,2,0,0,5,-1,4,29,Separatists,2,0,0,0,0,0,0,0,0,-1,Srinagar,Firearms,Military,Armed Assault
1,0,1,1,0,1,75.085403,33.904121,2,0,0,5,2,4,29,Unknown,-1,0,0,1,1,0,0,0,0,-1,Dadsara,Firearms,Military,Armed Assault
1,1,1,1,1,0,74.463715,34.288891,6,1,0,5,-1,14,68,Unknown,-1,0,0,-1,0,-1,0,0,1,-1,Sopore,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
2,0,1,1,1,0,74.463715,34.288891,2,1,0,5,-1,14,70,Unknown,-1,0,0,1,0,0,0,0,0,-1,Sopore,Firearms,Private Citizens & Property,Armed Assault
2,0,1,1,0,1,74.415458,34.513452,2,1,0,5,-1,4,29,Unknown,7,0,0,7,7,0,0,0,0,-1,Darpora,Firearms,Military,Armed Assault
3,0,1,1,1,0,74.901505,33.874027,2,1,0,5,2,3,23,Hizbul Mujahideen (HM),-1,0,1,2,0,0,0,1,0,-1,Pulwama,Firearms,Police,Armed Assault
3,0,1,1,1,0,74.917259,34.010231,2,1,0,9,23,3,23,Unknown,1,0,0,0,0,1,0,0,0,-1,Pampore,Melee,Police,Armed Assault
3,0,1,1,0,1,74.349206,34.252791,1,0,0,6,7,4,35,Jaish-e-Mohammad (JeM),-1,0,1,0,0,0,0,1,0,-1,Kushipora,Explosives,Military,Assassination
3,0,1,1,1,0,75.043033,33.851843,2,1,0,5,3,2,15,Hizbul Mujahideen (HM),2,2,0,1,0,0,0,0,0,-1,Dogri Pora,Firearms,Government (General),Armed Assault
3,0,1,1,1,0,75.114212,33.931011,2,1,0,6,7,3,23,Unknown,-1,0,0,1,1,0,0,0,0,-1,Tral,Explosives,Police,Armed Assault
3,0,1,1,0,1,75.114212,33.931011,2,0,0,5,3,4,29,Unknown,2,0,0,0,0,0,0,0,0,-1,Tral,Firearms,Military,Armed Assault
3,0,1,1,1,0,75.272766,32.456025,4,1,0,5,-1,14,73,Lashkar-e-Taiba (LeT),3,0,1,2,0,3,0,1,1,4,Hiranagar,Firearms,Private Citizens & Property,Hijacking
3,0,1,1,0,1,75.514649,32.403056,2,1,0,5,-1,4,27,Lashkar-e-Taiba (LeT),3,0,1,4,3,1,0,-1,0,-1,Kathua,Firearms,Military,Armed Assault
3,0,1,1,1,0,74.789902,34.08374,3,0,0,6,17,4,27,Unknown,-1,0,0,0,0,0,0,0,0,-1,Bemina,Explosives,Military,Bombing/Explosion
3,0,1,1,1,0,74.929646,33.946834,2,1,0,5,3,3,23,Hizbul Mujahideen (HM),-1,0,1,0,0,1,0,-1,0,-1,Kakapora,Firearms,Police,Armed Assault
3,0,1,1,0,1,74.547279,34.182659,2,0,0,5,2,4,29,Unknown,1,0,0,0,0,0,0,0,0,-1,Palhalan,Firearms,Military,Armed Assault
4,0,1,1,1,0,74.901505,33.874027,1,0,0,5,-1,1,6,Unknown,-1,0,0,0,0,1,0,0,0,-1,Pulwama,Firearms,Business,Assassination
4,0,1,1,1,0,75.157913,33.732216,2,1,0,5,-1,3,25,Hizbul Mujahideen (HM),-1,0,0,0,0,1,0,1,0,-1,Anantnag,Firearms,Police,Armed Assault
4,0,1,1,0,1,74.281273,34.399281,2,1,0,5,-1,4,29,Unknown,-1,0,0,1,0,0,0,-1,0,-1,Handwara,Firearms,Military,Armed Assault
4,0,1,1,1,0,74.999222,34.019352,2,1,0,5,2,14,84,Al-Shuda Brigade,2,0,1,2,0,0,0,1,0,-1,Khrew,Firearms,Private Citizens & Property,Armed Assault
4,0,1,1,1,0,74.789902,34.08374,7,1,0,8,19,2,18,Unknown,-1,0,0,0,0,0,0,1,0,-1,Srinagar,Incendiary,Government (General),Facility/Infrastructure Attack
4,0,1,1,1,0,74.789902,34.08374,7,1,0,8,19,2,18,Unknown,-1,0,0,0,0,0,0,1,0,-1,Srinagar,Incendiary,Government (General),Facility/Infrastructure Attack
4,0,1,1,1,0,75.006408,33.871287,1,1,0,5,-1,2,15,Unknown,3,0,0,1,0,0,0,0,1,4,Gulzarpora,Firearms,Government (General),Assassination
4,0,1,1,1,0,74.463715,34.288891,6,0,0,5,2,14,67,Lashkar-e-Taiba (LeT),3,2,0,0,0,1,1,-1,0,-1,Sopore,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
4,0,1,1,1,0,75.114212,33.931011,1,1,0,5,-1,2,15,Hizbul Mujahideen (HM),2,0,0,1,0,0,0,0,0,-1,Tral,Firearms,Government (General),Assassination
4,0,1,1,1,0,75.114212,33.931011,1,1,0,5,-1,2,15,Hizbul Mujahideen (HM),2,0,0,2,0,0,0,0,0,-1,Tral,Firearms,Government (General),Assassination
4,0,1,1,1,0,74.927946,33.879987,1,0,0,5,-1,2,15,Hizbul Mujahideen (HM),-1,0,0,0,0,0,0,0,0,-1,Hakripora,Firearms,Government (General),Assassination
4,0,1,1,1,0,74.928516,33.946862,8,1,0,12,-1,3,23,Unknown,-1,0,0,0,0,4,0,1,0,-1,Kakapora,Other,Police,Unarmed Assault
4,0,1,1,1,0,75.016145,33.980379,8,1,0,12,-1,3,23,Unknown,-1,0,0,0,0,3,0,1,0,-1,Pulwama district,Other,Police,Unarmed Assault
4,0,1,1,1,0,74.926443,33.961946,8,1,0,12,-1,3,23,Unknown,-1,0,0,0,0,1,0,1,0,-1,Samboora,Other,Police,Unarmed Assault
4,0,1,1,1,0,74.837897,33.735763,2,1,0,5,-1,2,19,Unknown,-1,0,0,1,0,5,0,1,0,-1,Shopian district,Firearms,Government (General),Armed Assault
4,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,14,84,Hizbul Mujahideen (HM),-1,0,1,0,0,0,0,1,0,-1,Srinagar,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,74.589592,34.092796,3,1,0,6,7,14,84,Hizbul Mujahideen (HM),-1,0,1,0,0,17,0,1,0,-1,Magam,Explosives,Private Citizens & Property,Bombing/Explosion
4,0,1,1,1,0,74.480405,34.217323,2,1,0,5,-1,14,77,Unknown,-1,0,0,0,0,4,0,1,0,-1,Sangrama,Firearms,Private Citizens & Property,Armed Assault
5,0,1,1,1,0,73.862489,34.399646,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Tangdhar,Explosives,Unknown,Bombing/Explosion
5,0,1,1,1,0,74.373056,34.319167,3,1,0,6,17,2,19,Unknown,-1,0,0,0,0,0,0,1,0,-1,Watargam,Explosives,Government (General),Bombing/Explosion
5,0,1,1,1,0,74.463715,34.288891,2,1,0,5,-1,3,22,Hizbul Mujahideen (HM),-1,0,1,0,0,3,0,0,0,-1,Sopore,Firearms,Police,Armed Assault
5,0,1,1,0,1,74.463715,34.288891,-1,1,0,-1,-1,4,34,Unknown,-1,0,0,0,0,1,0,0,0,-1,Sopore,Unknown,Military,Unknown
5,0,1,1,1,0,74.353867,34.205605,3,1,0,6,-1,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Baramulla,Explosives,Police,Bombing/Explosion
5,0,1,1,1,0,74.547279,34.182659,3,1,0,6,7,2,19,Hizbul Mujahideen (HM),-1,0,1,0,0,1,0,-1,0,-1,Palhalan,Explosives,Government (General),Bombing/Explosion
5,0,1,1,1,0,74.533236,34.189123,3,1,0,6,7,2,19,Hizbul Mujahideen (HM),-1,0,1,0,0,0,0,0,0,-1,Taper,Explosives,Government (General),Bombing/Explosion
5,0,1,1,1,0,74.831062,33.721287,2,1,0,5,-1,2,19,Unknown,-1,0,0,1,0,3,0,-1,0,-1,Shopian,Firearms,Government (General),Armed Assault
5,0,1,1,1,0,75.108563,33.729618,1,1,0,5,3,2,15,Separatists,2,0,0,1,0,0,0,0,0,-1,Wanpoh,Firearms,Government (General),Assassination
5,1,1,1,1,0,74.499481,34.269413,6,1,0,5,-1,14,70,Lashkar-e-Taiba (LeT),-1,0,0,1,0,0,0,0,1,4,Tarzoo Sopore,Firearms,Private Citizens & Property,Hostage Taking (Kidnapping)
5,0,1,1,1,0,74.315172,33.371523,3,0,0,6,-1,4,34,Unknown,-1,0,0,0,0,0,0,0,0,-1,Rajouri district,Explosives,Military,Bombing/Explosion
5,0,1,1,1,0,74.808347,32.600431,3,0,0,6,8,4,29,Unknown,-1,0,0,0,0,0,0,0,0,-1,Khour,Explosives,Military,Bombing/Explosion
5,0,1,1,1,0,74.809414,32.601778,3,0,0,6,8,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Khour,Explosives,Unknown,Bombing/Explosion
5,0,1,1,0,1,74.123996,34.431923,2,0,0,5,-1,4,34,Unknown,3,0,0,0,0,0,0,0,0,-1,Kupwara district,Firearms,Military,Armed Assault
6,0,1,1,1,0,74.64822,33.932682,2,1,0,5,2,3,22,Unknown,3,0,0,0,0,1,0,1,0,-1,Pakherpora,Firearms,Police,Armed Assault
6,0,1,1,1,0,74.831062,33.721287,2,1,0,5,2,3,23,Lashkar-e-Taiba (LeT),-1,0,0,0,0,6,0,1,0,-1,Shopian,Firearms,Police,Armed Assault
6,0,1,1,1,1,75.157913,33.732216,3,1,0,6,-1,19,101,Unknown,-1,0,0,0,0,7,0,1,0,-1,Anantnag,Explosives,Transportation,Bombing/Explosion
6,0,1,1,1,0,74.789902,34.08374,3,1,0,6,11,3,25,Unknown,-1,0,0,0,0,0,0,1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
6,0,1,1,1,0,74.352882,34.207566,2,1,0,5,-1,2,18,Unknown,-1,0,0,0,0,0,0,1,0,-1,Baramulla district,Firearms,Government (General),Armed Assault
6,0,1,1,0,1,74.207707,33.4124,3,1,0,6,8,4,29,Hizbul Mujahideen (HM),-1,0,1,1,0,3,0,0,0,-1,Tarkundi,Explosives,Military,Bombing/Explosion
6,0,1,1,0,1,74.207707,33.4124,3,1,0,6,8,4,34,Unknown,-1,0,0,0,0,3,0,0,0,-1,Tarkundi,Explosives,Military,Bombing/Explosion
6,0,1,1,1,0,74.463715,34.288891,3,1,0,6,7,3,25,Unknown,-1,0,0,0,0,0,0,0,0,-1,Sopore,Explosives,Police,Bombing/Explosion
6,0,1,1,1,0,75.157913,33.732216,2,1,0,5,-1,14,68,Unknown,-1,0,0,1,0,0,0,0,0,-1,Anantnag,Firearms,Private Citizens & Property,Armed Assault
6,0,1,1,1,0,74.463715,34.288891,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,1,0,0,0,-1,Sopore,Explosives,Police,Bombing/Explosion
6,0,1,1,0,1,74.086833,33.764588,3,1,0,6,8,4,34,Unknown,-1,0,0,0,0,1,0,0,0,-1,Poonch district,Explosives,Military,Bombing/Explosion
6,0,1,1,1,0,74.14342,33.60502,3,1,0,6,-1,2,21,Unknown,-1,0,0,0,0,0,0,1,0,-1,Mendhar,Explosives,Government (General),Bombing/Explosion
7,0,1,1,1,0,74.784727,33.780898,2,0,0,5,-1,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Shopian,Firearms,Police,Armed Assault
7,0,1,1,0,1,74.282486,34.404166,2,1,0,5,2,4,29,Lashkar-e-Taiba (LeT),2,0,0,1,1,1,0,0,0,-1,Hundwara district,Firearms,Military,Armed Assault
7,0,1,1,1,0,75.083946,33.724277,2,1,0,8,19,14,84,Unknown,-1,0,0,0,0,1,0,1,0,-1,Qaimoh,Incendiary,Private Citizens & Property,Armed Assault
7,0,1,1,1,0,75.091232,33.726616,2,1,0,5,-1,17,94,Separatists,-1,0,0,1,0,0,0,0,0,-1,Khudwani,Firearms,Terrorists/Non-State Militia,Armed Assault
7,0,1,1,1,0,74.869719,33.848061,1,0,0,6,-1,14,84,Unknown,1,0,0,0,0,0,0,1,0,-1,Tiken Batpora,Explosives,Private Citizens & Property,Assassination
7,0,1,1,0,1,74.742461,32.899421,2,1,0,5,-1,4,27,Unknown,10,0,0,1,0,0,0,0,0,-1,Akhnoor,Firearms,Military,Armed Assault
7,0,1,1,1,0,75.103386,33.789497,2,1,0,5,3,3,25,Lashkar-e-Taiba (LeT),-1,0,0,1,0,0,0,0,0,-1,Bijbehara,Firearms,Police,Armed Assault
7,0,1,1,1,0,74.463715,34.288891,2,1,0,6,7,3,25,Hizbul Mujahideen (HM),-1,0,1,1,0,4,0,-1,0,-1,Sopore,Explosives,Police,Armed Assault
7,0,1,1,1,0,74.730781,32.60598,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Ranbir Singh Pura,Explosives,Unknown,Bombing/Explosion
7,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,1,13,Unknown,-1,0,0,1,0,0,0,0,0,-1,Srinagar,Firearms,Business,Armed Assault
8,0,1,1,1,0,74.789902,34.08374,2,1,0,9,23,3,25,Unknown,-1,0,0,0,0,1,0,1,0,-1,Srinagar,Melee,Police,Armed Assault
8,0,1,1,1,0,74.553093,34.161541,2,1,0,9,23,3,25,Unknown,-1,0,0,0,0,1,0,1,0,-1,Pattan,Melee,Police,Armed Assault
8,0,1,1,1,0,75.014382,33.981889,2,0,0,5,-1,3,25,Unknown,5,0,0,0,0,0,0,0,0,-1,Pulwama district,Firearms,Police,Armed Assault
8,0,1,1,0,1,73.864189,34.400377,2,1,0,5,-1,4,34,Unknown,5,0,0,1,0,0,0,0,0,-1,Tangdhar,Firearms,Military,Armed Assault
8,0,1,1,0,1,74.917259,34.010231,2,1,0,5,2,4,29,Hizbul Mujahideen (HM),-1,0,1,0,0,8,0,1,0,-1,Pampore,Firearms,Military,Armed Assault
8,0,1,1,1,0,75.01728,33.925059,1,1,0,5,-1,3,25,Unknown,-1,0,0,1,0,0,0,0,0,-1,Awantipora,Firearms,Police,Assassination
8,0,1,1,1,0,74.924454,33.987789,2,1,0,5,-1,3,25,Hizbul Mujahideen (HM),-1,0,1,3,0,0,0,1,0,-1,Galandar Pampore,Firearms,Police,Armed Assault
8,0,1,1,1,0,75.338108,33.131307,4,1,0,-1,-1,14,73,Unknown,-1,0,0,-1,0,-1,0,1,-1,-1,Unknown,Unknown,Private Citizens & Property,Hijacking
8,0,1,1,0,1,74.94857,33.87962,2,1,0,5,2,4,39,Hizbul Mujahideen (HM),-1,0,1,2,0,4,0,1,0,-1,Koil,Firearms,Military,Armed Assault
8,0,1,1,1,0,74.901505,33.874027,2,1,0,5,-1,3,22,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Pulwama,Firearms,Police,Armed Assault
8,0,1,1,1,0,74.463715,34.288891,3,0,0,6,7,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Sopore,Explosives,Unknown,Bombing/Explosion
8,0,1,1,0,1,74.800996,32.769095,2,1,0,5,-1,4,29,Unknown,4,0,0,1,0,0,0,0,0,-1,Keran,Firearms,Military,Armed Assault
8,0,1,1,1,0,75.148566,33.731014,2,1,0,5,-1,3,25,Unknown,-1,0,0,0,0,1,0,0,0,-1,Anantnag district,Firearms,Police,Armed Assault
9,0,1,1,1,0,74.094631,33.771712,3,1,0,6,-1,4,34,Unknown,-1,0,0,2,0,1,0,1,0,-1,Poonch district,Explosives,Military,Bombing/Explosion
9,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,2,18,Unknown,-1,0,0,1,0,0,0,0,0,-1,Srinagar,Firearms,Government (General),Armed Assault
9,0,1,1,1,0,74.789902,34.08374,2,1,0,5,-1,3,25,Separatists,-1,0,0,1,0,0,0,0,0,-1,Srinagar,Firearms,Police,Armed Assault
10,0,1,1,0,1,74.093163,33.770158,3,1,0,6,-1,4,29,Unknown,-1,0,0,1,0,1,0,0,0,-1,Poonch district,Explosives,Military,Bombing/Explosion
10,0,1,1,1,0,74.032355,33.63602,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Balnoi,Explosives,Unknown,Bombing/Explosion
10,0,1,1,0,1,74.389366,34.29283,3,1,0,6,-1,4,35,Unknown,-1,0,0,0,0,2,0,0,0,-1,Rafiabad,Explosives,Military,Bombing/Explosion
10,0,1,1,1,0,75.083946,33.724277,2,1,0,5,-1,3,25,Unknown,-1,0,0,1,0,0,0,0,0,-1,Qaimoh,Firearms,Police,Armed Assault
10,0,1,1,1,0,74.835873,33.716894,3,0,0,6,17,4,35,Separatists,-1,0,0,0,0,0,0,0,0,-1,Shopian district,Explosives,Military,Bombing/Explosion
11,0,1,1,1,0,74.463715,34.288891,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Sopore,Explosives,Police,Bombing/Explosion
11,0,1,1,1,0,75.015078,33.922147,2,1,0,5,-1,3,23,Unknown,-1,0,0,0,0,2,0,1,0,-1,Awantipora,Firearms,Police,Armed Assault
11,0,1,1,1,0,74.358014,34.409317,1,0,0,5,-1,14,84,Unknown,-1,0,0,0,0,0,0,0,0,-1,Panipora,Firearms,Private Citizens & Property,Assassination
11,0,1,1,1,0,75.162722,33.595389,2,1,0,5,-1,3,23,Unknown,-1,0,0,0,0,2,0,1,0,-1,Qazigund,Firearms,Police,Armed Assault
11,0,1,1,1,0,74.875139,33.596966,1,0,0,5,3,22,109,Unknown,-1,0,0,0,0,0,0,0,0,-1,Bogul,Firearms,Violent Political Party,Assassination
11,0,1,1,1,0,74.918458,32.745356,3,1,0,6,7,3,25,Unknown,-1,0,0,1,-1,1,-1,0,0,-1,Kalamabad,Explosives,Police,Bombing/Explosion
11,0,1,1,1,0,74.125979,34.43188,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Amrui,Explosives,Unknown,Bombing/Explosion
11,0,1,1,1,0,75.043033,33.851843,2,1,0,5,-1,2,15,Hizbul Mujahideen (HM),2,2,0,1,0,0,0,0,0,-1,Dogri Pora,Firearms,Government (General),Armed Assault
11,0,1,1,1,0,75.013643,33.662153,3,0,0,6,7,14,84,Unknown,1,1,0,0,0,1,1,0,0,-1,Gandiwani,Explosives,Private Citizens & Property,Bombing/Explosion
11,0,1,1,1,0,74.555116,34.247287,3,1,0,6,7,2,19,Unknown,-1,0,0,0,0,0,0,1,0,-1,Naid Khai,Explosives,Government (General),Bombing/Explosion
11,0,1,1,1,0,74.636791,34.09521,3,1,0,6,7,2,19,Unknown,-1,0,0,0,0,0,0,0,0,-1,Nowpora,Explosives,Government (General),Bombing/Explosion
11,0,1,1,1,1,74.799533,32.519224,2,1,0,6,11,4,27,Lashkar-e-Taiba (LeT),4,0,0,11,4,4,-1,1,0,-1,Arnia,Explosives,Military,Armed Assault
11,0,1,1,0,1,74.101461,33.751985,3,1,0,6,-1,4,35,Unknown,-1,0,0,0,0,0,0,1,0,-1,Poonch district,Explosives,Military,Bombing/Explosion
11,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,8,0,-1,0,-1,Srinagar,Explosives,Police,Bombing/Explosion
11,0,1,1,1,0,74.831062,33.721287,1,1,0,5,-1,2,15,Lashkar-e-Taiba (LeT),1,0,0,1,0,0,0,1,0,-1,Shopian,Firearms,Government (General),Assassination
12,0,1,1,0,1,74.315235,33.371651,3,1,0,6,-1,4,34,Unknown,-1,0,0,0,0,1,0,0,0,-1,Rajouri district,Explosives,Military,Bombing/Explosion
12,0,1,1,1,0,74.836048,33.71704,2,1,0,5,-1,2,15,Unknown,2,0,0,0,0,1,0,0,0,-1,Shopian district,Firearms,Government (General),Armed Assault
12,0,1,1,1,0,74.928217,33.926212,3,1,0,6,7,3,23,Unknown,-1,0,0,1,0,6,0,0,0,-1,Pahoo,Explosives,Police,Bombing/Explosion
12,0,1,1,1,0,74.789902,34.08374,3,1,0,6,7,2,15,Unknown,-1,0,0,0,0,0,0,1,0,-1,Srinagar,Explosives,Government (General),Bombing/Explosion
12,0,1,1,1,1,75.114212,33.931011,3,1,0,6,7,14,84,Hizbul Mujahideen (HM),2,2,1,3,0,9,0,-1,0,-1,Tral,Explosives,Private Citizens & Property,Bombing/Explosion
12,0,1,1,0,1,74.107846,34.100845,2,1,1,6,7,4,27,Lashkar-e-Taiba (LeT),-1,0,0,17,6,4,0,1,0,-1,Mohara,Explosives,Military,Armed Assault
12,0,1,1,1,0,74.831062,33.721287,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,0,0,0,0,-1,Shopian,Explosives,Police,Bombing/Explosion
12,0,1,1,1,0,74.799555,34.138571,2,1,0,5,-1,3,23,Lashkar-e-Taiba (LeT),2,0,0,2,2,2,0,1,0,-1,Srinagar,Firearms,Police,Armed Assault
12,0,1,1,1,0,75.114212,33.931011,3,1,0,6,7,2,19,Unknown,-1,0,0,0,0,1,0,1,0,-1,Tral,Explosives,Government (General),Bombing/Explosion
12,0,1,1,1,0,74.789902,34.08374,2,1,0,8,19,2,15,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Srinagar,Incendiary,Government (General),Armed Assault
12,0,1,1,1,0,74.385853,34.047272,2,1,0,8,19,2,19,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Gulmarg,Incendiary,Government (General),Armed Assault
12,0,1,1,1,0,75.157913,33.732216,3,1,0,6,7,3,22,Unknown,-1,0,0,0,0,3,0,1,0,-1,Anantnag,Explosives,Police,Bombing/Explosion
12,0,1,1,1,0,74.83596,33.717113,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Shopian district,Explosives,Unknown,Bombing/Explosion
12,0,1,1,1,0,74.463715,34.288891,1,1,0,5,-1,2,15,Unknown,5,0,0,1,0,0,0,0,1,4,Sopore,Firearms,Government (General),Assassination
12,0,1,1,1,0,74.789902,34.08374,7,1,0,8,19,14,84,Unknown,-1,0,0,0,0,0,0,-1,0,-1,Srinagar,Incendiary,Private Citizens & Property,Facility/Infrastructure Attack
12,0,1,1,1,0,74.389854,34.364525,1,1,0,5,-1,2,15,Hizbul Mujahideen (HM),1,0,0,1,0,0,0,0,0,-1,Bomia,Firearms,Government (General),Assassination
1,0,1,1,1,0,75.059298,33.733444,2,1,0,5,-1,2,15,Unknown,-1,0,0,1,0,1,0,-1,0,-1,Redwana,Firearms,Government (General),Armed Assault
1,0,1,1,1,0,74.619743,34.104275,3,0,0,6,17,19,100,Unknown,-1,0,0,0,0,0,0,0,0,-1,Mazhom,Explosives,Transportation,Bombing/Explosion
1,0,1,1,1,0,74.474544,34.360187,3,0,0,6,17,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Mundji,Explosives,Unknown,Bombing/Explosion
1,0,1,1,1,0,75.933692,33.339413,3,0,0,6,8,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Galhar,Explosives,Unknown,Bombing/Explosion
2,0,1,1,1,0,74.892711,33.8912,3,0,0,6,-1,-1,-1,Unknown,-1,0,0,0,0,0,0,0,0,-1,Barpora,Explosives,Unknown,Bombing/Explosion
